BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns, Importance, Doc Id
17063,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,Ali,",0.04941301210016182000,FBI_34
17064,place,"Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,",0.03545756198819497000,FBI_36
17065,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,",0.00135302283348102370,FBI_34
17066,place,"Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,",0.00087044882945099610,FBI_08
17067,place,"Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,David Loiseau,Fahd Khadr,Khaled Jehani,Satam,Ali,",0.00229296030063152240,FBI_08
17068,place,"Canada,",person,"A. H.,Abdal al Hawsawi,Abdillah Zinedine,Abdul,Abdul Ahmed Nasser,Abdul al Nami,Abu Hafs,Abu Somad,al Nami,Ali,April Stevens,David Loiseau,Derwish,Fahd Khadr,Fr. Augustin Dominique,J. T.,Khaled Jehani,M. M.,Mehdi Rafiki,Mousa Salah,Murad,O'alley,Omar Mahmoud Othman,Patrick O'alley,Patrick O'Malley,R. Derwish,Raeed Beandali,Rifai Qasim,Riyad Yasser,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yasser,Yazid Bafaba,Zakarya Ziyad,Zinedine,",0.00433335399863444100,FBI_08
17069,place,"Texas,Houston,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Hobby Airport,",person,"Abu Hafs,Mehdi Rafiki,Rafiki,",0.00135319992614226250,FBI_04
17070,place,"Texas,Houston,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Abu Hafs,Mehdi Rafiki,Rafiki,",0.00174423506232238840,FBI_04
17071,place,"Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",person,"Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,",0.00185851155779721810,FBI_06
17072,place,"Texas,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,",0.00318643272367435100,FBI_06
17073,place,"Chicago,Illinois,",person,"Omar Hanif,Hanif,Khalid Shamrani,Shamrani,Walter Smith,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Jamal al Quso,Omar Mahmoud Othman,Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Abdul Murad,Khalid S.,Quso,Jamal,Rafiki,",0.00893625851994076500,CIA_07
17074,place,"New Jersey,Newark,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,Somad,Bafaba,",0.00285524613306347200,FBI_03
17075,place,"New Jersey,Newark,California,",person,"R. Derwish,Riduan Sungkar,Omar Evertts,Abu Somad,Yazid Bafaba,Somad,Bafaba,",0.00286661110817746940,FBI_03
17076,place,"California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",person,"Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Abu Somad,Yazid Bafaba,Somad,Bafaba,",0.00033350812683067714,FBI_03
17077,place,"California,",person,"Abdul al Nami,R. Derwish,Riduan Sungkar,Omar Evertts,A. Somad,Y. Bafaba,Sungkar,Abu Somad,Yazid Bafaba,Somad,Bafaba,Khaled Jehani,",0.00000000000000000000,FBI_03
17078,place,"Texas,Carrizo Springs,Mexico,Piedras Negras,2233 Fannin St.,Uvalde,Eagle Pass,",person,"Mike Sanders,Sanders,",0.00000000000000000000,USCBP_01
17079,place,"Texas,Mexico,Piedras Negras,",person,"Ramon,Mike Sanders,Sanders,",0.00000000000000000000,USCBP_01
17080,place,"Texas,Mexico,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,Juan,Ramon,Mike Sanders,Sanders,",0.00176217686112563140,FBI_19
17081,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,",0.09783152906834437000,FBI_28
17082,place,"Panama City,Panama,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Jose Escalante,",0.00083961312158239520,FBI_28
17083,place,"Peshawar,Africa,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,Safrygin,",0.00436803763694928100,FBI_28
17084,place,"Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,",0.00067982385974673710,FBI_23
17085,place,"Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,",0.00279665265913486230,FBI_23
17086,place,"Detroit,Michigan,",person,"A. H.,Abdul,Abdul al Nami,Abu Somad,Adnan Hijazi,al Dahab,al Nami,Ali,April Stevens,Blakely,Clark,Cooper,David Loiseau,Derwish,Fahd Khadr,Hijazi,Howard Clark,J. T.,Khaled Jehani,M. M.,Mahmud al-Dahab,Martha Mason,Mounir Mzoudi,Mousa Salah,Muhammed Mustafa,Mzoudi,Omar Blakely,Qasim,R. Derwish,Raeed Beandali,Ralph Bean,Reginald Cooper,Rifai,Rifai Qasim,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yazid Bafaba,",0.00240801547143380030,FBI_23
17087,place,"Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.00035841646848809150,FBI_14
17088,place,"Pakistan,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.01047219004462482000,FBI_14
17089,place,"Pakistan,New Jersey,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.01103588731377445900,FBI_14
17090,place,"Pakistan,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Omar Hanif,Hanif,Yasir Salman,Badawi,Bugarov,Boris Bugarov,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.01112690816020708700,FBI_14
17091,place,"Mexico,Columbia,Bogota,Cuidad Acuna,Piedras Negras,555 La Mirada St.,Tampico,",person,"Carlos,Rinaldo,",0.00280735375259701100,NSA_17
17092,place,"Mexico,Columbia,Piedras Negras,",person,"Ramon,Carlos,Rinaldo,",0.00080839376162267340,NSA_17
17093,place,"Mexico,Piedras Negras,",person,"Ramon,Mike Sanders,Sanders,Carlos,Rinaldo,",0.00678714383624499400,USCBP_01
17094,place,"22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,1212 Lyons Ave.,",person,"Pieter Dopple,HIjazi,A. Hijazi,",0.00106677822476508180,USCBP_02
17095,place,"22 Hoveniersstraat,Antwerp,Belgium,New Jersey,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,HIjazi,A. Hijazi,",0.00973114040844984600,USCBP_02
17096,place,"New Jersey,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,Somad,Bafaba,HIjazi,A. Hijazi,",0.00444117600185012750,FBI_11
17097,place,"Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Riduan Sungkar,Omar Evertts,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Somad,Bafaba,HIjazi,A. Hijazi,",0.00003915861191799654,FBI_11
17098,place,"22 Hoveniersstraat,Antwerp,Belgium,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,HIjazi,A. Hijazi,",0.00154383447777421710,FBI_28
17099,place,"New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,wshakur,",0.00144133315696309420,FBI_10
17100,place,"Columbia,231 12th St.,Missouri,",person,"Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,wshakur,",0.00009975697173310982,FBI_10
17101,place,"Columbia,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,wshakur,Juan,Ramon,",0.00204114765257815130,FBI_10
17102,place,"Missouri,",person,"Walter Smith,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Ruth Tucker,A. Doman,Jamal al Quso,wshakur,",0.00000000000000000000,FBI_10
17103,place,"New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,Mounir Mzoudi,wshakur,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,",0.00397417721962395300,FBI_35
17104,place,"New Jersey,",person,"A. H.,A. Hijazi,Abdul Karim,Abu Ayyash,Abu Somad,Adnan Hijazi,Ahmed Doha,Ayyash,Bafaba,Derwish,Doha,Hamza al Midhar,Hijazi,HIjazi,J. T.,Karim,M. M.,Mamoun Zammar,Martha Mason,Mounir Mzoudi,Muhammed Dandani,Mzoudi,Omar Evertts,Omar Mahmoud Othman,Pieter Dopple,R. Derwish,Riduan Sungkar,Riyad Yasser,Ronald,Ronald Derwish,Said Khadr,Satam Derwish,Shakur,Somad,Wali Shakur,wshakur,Yasser,Yazid Bafaba,",0.00609921540595128000,FBI_35
17105,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,",0.00244621585929005130,FBI_31
17106,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,Ralph bean,",0.00114962278695244800,FBI_31
17107,place,"Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,Ralph bean,",0.00151910032816165760,FBI_31
17108,place,"Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,David Loiseau,Fahd Khadr,Khaled Jehani,Satam,Ali,Ralph bean,",0.00294096103890646070,FBI_31
17109,place,"Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,",0.00413953165177999100,FBI_23
17110,place,"Detroit,Michigan,",person,"A. H.,Abdul,Abdul al Nami,Abu Somad,Adnan Hijazi,al Dahab,al Nami,Ali,April Stevens,Blakely,Clark,Cooper,David Loiseau,Derwish,Fahd Khadr,Hijazi,Howard Clark,J. T.,Khaled Jehani,M. M.,Mahmud al-Dahab,Martha Mason,Mounir Mzoudi,Mousa Salah,Muhammed Mustafa,Mzoudi,Omar Blakely,Qasim,R. Derwish,Raeed Beandali,Ralph Bean,Ralph bean,Reginald Cooper,Rifai,Rifai Qasim,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yazid Bafaba,",0.00427058251248717800,FBI_23
17111,place,"Egypt,Afghanistan,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",person,"Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,",0.01939730684419451200,CIA_06
17112,place,"Egypt,Afghanistan,",person,"Omar Hanif,Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,",0.01566450250769931000,CIA_06
17113,place,"Afghanistan,Pakhtia,",person,"Saeed Hasham,Yasir Salman,Badawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Hamid Qatada,Khalid Taha,Osama bin Laden,",0.00222282934749518360,CIA_07
17114,place,"Casablanca,Peshawar,Pakistan,Karachi,Islamabad,Marocco,Hyderabad,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,",0.01246950107580020700,CIA_22
17115,place,"Pakistan,Karachi,Islamabad,",person,"Omar Hanif,Hanif,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,",0.01230946609583593800,CIA_22
17116,place,"Casablanca,Pakistan,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Bugarov,",0.00697263842409722800,CIA_22
17117,place,"Peshawar,Pakistan,Karachi,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,",0.00974966704018947000,CIA_22
17118,place,"Peshawar,Karachi,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,Safrygin,",0.00004782517759042379,CIA_22
17119,place,"Peshawar,Cairo,Moscow,Russia,Middle East,Strizi,Kirov,",person,"Safrygin,Igor Kolokov,Kolokov,H. Q.,",0.00406683000000653400,CIA_01
17120,place,"Peshawar,Cairo,",person,"Adnan Hijazi,Safrygin,Igor Kolokov,Kolokov,H. Q.,",0.00465227841323545600,CIA_01
17121,place,"Peshawar,Moscow,Russia,Middle East,",person,"Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,",0.00529198488446712850,CIA_01
17122,place,"Peshawar,Middle East,",person,"Ramundo Ortiz,Ortiz,Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,",0.00359896094447627370,CIA_01
17123,place,"Moscow,Russia,Strizi,",person,"Pyotr Safrygin,Safrygin,Igor Kolokov,Kolokov,H. Q.,",0.00153214843416028030,CIA_01
17124,place,"Moscow,Russia,Middle East,",person,"Bugarov,Boris Bugarov,Safrygin,Igor Kolokov,Kolokov,H. Q.,Pyotr,Boris,",0.00197253225874879270,CIA_01
17125,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Satam,Ali,",0.00037907054937224525,FBI_34
17126,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,",0.00213573448137422460,FBI_36
17127,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,Ralph bean,",0.00168630919365499720,FBI_31
17128,place,"Windsor,Ontario,Canada,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,rder3,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,Ralph bean,",0.00127546600049178140,FBI_31
17129,place,"Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,",0.00000000000000000000,FBI_05
17130,place,"Charlotte,North Carolina,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Mustafa,",0.00055304679430690760,FBI_23
17131,place,"Cuba,Havana,Moscow,Russia,Soviet Union,",person,"Bugarov,Boris Bugarov,Grigory Sizov,Castro,Sizov,",0.01720856646536587600,CIA_36
17132,place,"Moscow,Russia,",person,"Bugarov,Boris Bugarov,Safrygin,Grigory Sizov,Castro,Sizov,",0.00363098520845192900,CIA_36
17133,place,"Russia,",person,"Bugarov,Boris Bugarov,Safrygin,Abdul Ahmed Nasser,Grigory Sizov,Castro,Sizov,",0.00715243211422697300,CIA_36
17134,place,"Cuba,",person,"Billy Jack Hawkins,Slade Goodman,Bugarov,Saeed al Nami,Riyad al Taifi,Boris Bugarov,Juan,Ramon,Grigory Sizov,Castro,Sizov,",0.00129034185754628530,CIA_36
17135,place,"Florida,Miami,America,Coral Gables,",person,"Jamal al Shibh,al Shibh,",0.00000000000000000000,FBI_15
17136,place,"America,",person,"Jamal al Shibh,al Shibh,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,",0.00000000000000000000,CIA_07
17137,place,"Paris,France,Ojinaga,Mexico,12 Rue De Civry,",person,"S,R,",0.00709920060996084300,NSA_03
17138,place,"Paris,France,",person,"Adnan Hijazi,S,R,Abdul Ahmed Nasser,Fr. Augustin Dominique,Abdal al Hawsawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Patrick O'Malley,Patrick O'alley,O'alley,",0.00793940078861022100,FBI_01
17139,place,"Texas,Carrizo Springs,Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,",0.06163634994127399000,FBI_26
17140,place,"Texas,Afghanistan,",person,"Abdul Nasser,Ali al-Omari,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,",0.00160018817628627360,CIA_07
17141,place,"Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,Yasir Salman,Badawi,Abdul Ahmed Nasser,",0.00916580387192553500,CIA_33
17142,place,"Texas,Carrizo Springs,",person,"Abdul Nasser,Ali al-Omari,Mike Sanders,Sanders,",0.00176952409018631950,FBI_26
17143,place,"Casablanca,Cuba,Havana,Marocco,San Cristobal,",person,"Jose Escalante,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,",0.01020359058937066400,CIA_21
17144,place,"Casablanca,Cuba,Havana,",person,"Jose Escalante,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,Bugarov,Pyotr,Boris,",0.00221868173186106300,CIA_21
17145,place,"Casablanca,Marocco,",person,"Jose Escalante,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,",0.00408415518204494300,CIA_22
17146,place,"Mexico,Columbia,Bogota,555 La Mirada St.,Tampico,",person,"Jose Ramirez,Riyad Said,Carlos,Rinaldo,",0.00065315499055285200,NSA_19
17147,place,"Columbia,Bogota,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,Jose Ramirez,Riyad Said,Carlos,Rinaldo,",0.02136228078413140000,CIA_03
17148,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",person,"Saeed Hasham,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,",0.02667246801266293400,DIA_02
17149,place,"Pakistan,Afghanistan,Chitral,Khost,",person,"Saeed Hasham,Badawi,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,",0.00135152273133714880,DIA_02
17150,place,"Pakistan,Afghanistan,Khost,",person,"Saeed Hasham,Yasir Salman,Badawi,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,",0.00067610207774455770,DIA_02
17151,place,"Afghanistan,Khost,",person,"Abdul Nasser,Ali al-Omari,Saeed Hasham,Yasir Salman,Badawi,Abdul Ahmed Nasser,Hamid Qatada,Khalid Taha,Osama bin Laden,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,",0.00920350521244476600,CIA_06
17152,place,"Bahamas,Nassau,Freeport,",person,"Omar Hanif,Hanif,Muslih Odeh,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Odeh,Hamza al Midhar,Mamoun Zammar,",0.00591674681255008900,CIA_10
17153,place,"Afghanistan,Saudi Arabia,Riyadh,",person,"Abdul al Nami,al Ghamdi,",0.00307403251907944820,CIA_40
17154,place,"Afghanistan,Saudi Arabia,",person,"Abdul al Nami,Abdul Ahmed Nasser,al Ghamdi,",0.00353816014008288700,DIA_01
17155,place,"Saudi Arabia,Riyadh,",person,"Abdul al Nami,al Nami,Muslih Odeh,al Ghamdi,",0.00132811109412712550,FBI_20
17156,place,"Santo Domingo,Afghanistan,The Dominican Republic,",person,"Abdellah Atmani,Atmani,al Ghamdi,",0.00048577551328438810,CIA_39
17157,place,"Santo Domingo,Afghanistan,",person,"Omar Hanif,Abdellah Atmani,Atmani,al Ghamdi,",0.01172910390114149800,CIA_12
17158,place,"Florida,Miami,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Said Khadr,Khadr,",0.00544014589879972600,FBI_40
17159,place,"Florida,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,",0.00157903795987586150,FBI_40
17160,place,"Bahamas,Nassau,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,",0.00112312720874475240,CIA_10
17161,place,"Florida,Miami,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Jamal al Shibh,al Shibh,Said Khadr,Khadr,",0.00320012193828494820,FBI_40
17162,place,"Florida,",person,"Adnan Hijazi,Hijazi,Omar Hanif,Hanif,Imad Dahdah,Dahdah,Muhammed Dandani,Dandani,Jamal al Shibh,al Shibh,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,HIjazi,Abdul Karim,Karim,",0.00365299377489176600,FBI_35
17163,place,"Bahamas,Nassau,",person,"Sufaat,Ali Sufaat,Omar Hanif,Hanif,Saeed Hasham,Imad Dahdah,Dahdah,Muslih Odeh,Muhammed Dandani,Dandani,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,Odeh,Hamza al Midhar,Mamoun Zammar,Said Khadr,Khadr,",0.00031484269930125310,CIA_10
17164,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",person,"Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,",0.00324289673394593700,CIA_37
17165,place,"Pakistan,631 Nishtar Rd.,Karachi,",person,"Omar Hanif,Hanif,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,",0.00999719274064375000,CIA_37
17166,place,"Pakistan,Karachi,Chitral,",person,"Badawi,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,",0.00135934013189011240,CIA_37
17167,place,"Pakistan,Karachi,",person,"Omar Hanif,Hanif,Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,Badawi,Muslih Odeh,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,",0.00209985975736954200,CIA_22
17168,place,"Pakistan,Chitral,",person,"Saeed Hasham,Morales,Badawi,Bugarov,Boris Bugarov,Escalante,Kamal Abdullah,Ali Sittah,Talat Rushdi,Abdullah,Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,",0.00376962111711367330,DIA_02
17169,place,"Texas,Houston,Kansas City,Almeda-Genoa Rd,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,",0.00102281702801410960,FBI_25
17170,place,"Texas,Kansas City,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Jamal al Quso,",0.01051885639885868000,FBI_25
17171,place,"Texas,Houston,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,Abu Hafs,Mehdi Rafiki,Rafiki,Juan,Ramon,",0.00527837181469473050,FBI_25
